predicted : tensor([0.3650], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2503.9690], grad_fn=<PowBackward2>), answer: 285.00006103515625
predicted : tensor([371.5372], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([965.8550], grad_fn=<PowBackward2>), answer: 3.0
predicted : tensor([1124.1757], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1046.4659], grad_fn=<PowBackward2>), answer: 336.0
predicted : tensor([693.1957], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([463.7682], grad_fn=<PowBackward2>), answer: 592.0
predicted : tensor([305.5418], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([928.4315], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1223.2659], grad_fn=<PowBackward2>), answer: 3031.49951171875
predicted : tensor([1868.5178], grad_fn=<PowBackward2>), answer: 2309.999755859375
predicted : tensor([1734.6812], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1290.1212], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([3253.2981], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1674.6927], grad_fn=<PowBackward2>), answer: 5.0
predicted : tensor([3817.1770], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([4580.7349], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([2786.0933], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([4040.6992], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2018.1882], grad_fn=<PowBackward2>), answer: 800.0
predicted : tensor([2199.8481], grad_fn=<PowBackward2>), answer: 225.00006103515625
predicted : tensor([117.2974], grad_fn=<PowBackward2>), answer: 3372.000244140625
predicted : tensor([2046.6946], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1059.3738], grad_fn=<PowBackward2>), answer: 1849.99951171875
predicted : tensor([370.5735], grad_fn=<PowBackward2>), answer: 678.0
predicted : tensor([958.9886], grad_fn=<PowBackward2>), answer: 4733.00048828125
predicted : tensor([664.6992], grad_fn=<PowBackward2>), answer: 1465.999755859375
predicted : tensor([1861.9491], grad_fn=<PowBackward2>), answer: 4113.99951171875
predicted : tensor([855.2144], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1285.8102], grad_fn=<PowBackward2>), answer: 1647.99951171875
predicted : tensor([1009.6551], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([1426.7367], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1164.6329], grad_fn=<PowBackward2>), answer: 2568.0
predicted : tensor([1070.3599], grad_fn=<PowBackward2>), answer: 4090.0009765625
predicted : tensor([1289.6141], grad_fn=<PowBackward2>), answer: 3377.99951171875
predicted : tensor([3785.7314], grad_fn=<PowBackward2>), answer: 4675.0009765625
predicted : tensor([926.2963], grad_fn=<PowBackward2>), answer: 1049.4666748046875
predicted : tensor([1533.9780], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2826.8330], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1115.0525], grad_fn=<PowBackward2>), answer: 1089.9998779296875
predicted : tensor([1155.6426], grad_fn=<PowBackward2>), answer: 370.00006103515625
predicted : tensor([2578.1633], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1544.6392], grad_fn=<PowBackward2>), answer: 5234.99951171875
predicted : tensor([990.7092], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1442.5775], grad_fn=<PowBackward2>), answer: 2229.99951171875
predicted : tensor([1901.7925], grad_fn=<PowBackward2>), answer: 3730.000732421875
predicted : tensor([2272.2832], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1237.1490], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1358.4690], grad_fn=<PowBackward2>), answer: 186.99996948242188
predicted : tensor([2817.8000], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1923.4830], grad_fn=<PowBackward2>), answer: 1616.999755859375
predicted : tensor([2136.9937], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1571.8337], grad_fn=<PowBackward2>), answer: 873.9999389648438
predicted : tensor([1191.5676], grad_fn=<PowBackward2>), answer: 1609.0001220703125
predicted : tensor([639.8683], grad_fn=<PowBackward2>), answer: 1095.0001220703125
predicted : tensor([574.5432], grad_fn=<PowBackward2>), answer: 76.0
predicted : tensor([1654.1277], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([3227.1143], grad_fn=<PowBackward2>), answer: 1430.0003662109375
predicted : tensor([1576.9790], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([2401.7944], grad_fn=<PowBackward2>), answer: 8000.0
predicted : tensor([2811.9370], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1481.4393], grad_fn=<PowBackward2>), answer: 705.0
predicted : tensor([2201.3606], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1395.3491], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([1016.0534], grad_fn=<PowBackward2>), answer: 3750.000732421875
predicted : tensor([2205.6670], grad_fn=<PowBackward2>), answer: 336.0
predicted : tensor([1051.9667], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1357.6034], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([464.6485], grad_fn=<PowBackward2>), answer: 11.999999046325684
predicted : tensor([4429.7451], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1169.8116], grad_fn=<PowBackward2>), answer: 2250.00048828125
predicted : tensor([1900.7539], grad_fn=<PowBackward2>), answer: 3882.999755859375
predicted : tensor([1345.9688], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1652.4922], grad_fn=<PowBackward2>), answer: 37.999996185302734
predicted : tensor([2135.7773], grad_fn=<PowBackward2>), answer: 583.0001220703125
predicted : tensor([1397.1620], grad_fn=<PowBackward2>), answer: 1749.99951171875
predicted : tensor([2568.6118], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1490.7471], grad_fn=<PowBackward2>), answer: 230.00006103515625
predicted : tensor([3154.3088], grad_fn=<PowBackward2>), answer: 540.0
predicted : tensor([1145.3439], grad_fn=<PowBackward2>), answer: 300.00006103515625
predicted : tensor([2293.6406], grad_fn=<PowBackward2>), answer: 8529.9990234375
predicted : tensor([2717.8535], grad_fn=<PowBackward2>), answer: 3249.999267578125
predicted : tensor([730.2050], grad_fn=<PowBackward2>), answer: 49.999996185302734
predicted : tensor([1873.3987], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1484.0221], grad_fn=<PowBackward2>), answer: 2154.999755859375
predicted : tensor([1015.7238], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1923.9625], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1785.2761], grad_fn=<PowBackward2>), answer: 860.0001831054688
predicted : tensor([1364.8506], grad_fn=<PowBackward2>), answer: 860.0001831054688
predicted : tensor([1407.4012], grad_fn=<PowBackward2>), answer: 1452.999755859375
predicted : tensor([969.0118], grad_fn=<PowBackward2>), answer: 183.00003051757812
predicted : tensor([1735.2622], grad_fn=<PowBackward2>), answer: 1700.0001220703125
predicted : tensor([662.4177], grad_fn=<PowBackward2>), answer: 89.99999237060547
predicted : tensor([1886.9138], grad_fn=<PowBackward2>), answer: 9475.998046875
predicted : tensor([1597.9316], grad_fn=<PowBackward2>), answer: 7431.99951171875
predicted : tensor([2071.7864], grad_fn=<PowBackward2>), answer: 179.9999542236328
predicted : tensor([413.1472], grad_fn=<PowBackward2>), answer: 39.999996185302734
predicted : tensor([483.9658], grad_fn=<PowBackward2>), answer: 186.99996948242188
predicted : tensor([1053.7516], grad_fn=<PowBackward2>), answer: 600.0000610351562
predicted : tensor([1736.6583], grad_fn=<PowBackward2>), answer: 580.0
predicted : tensor([1406.6575], grad_fn=<PowBackward2>), answer: 750.9999389648438
predicted : tensor([91.3877], grad_fn=<PowBackward2>), answer: 111.9999771118164
predicted : tensor([2207.4902], grad_fn=<PowBackward2>), answer: 689.9999389648438
predicted : tensor([1624.4344], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1377.8771], grad_fn=<PowBackward2>), answer: 8200.0
predicted : tensor([4158.7314], grad_fn=<PowBackward2>), answer: 3170.000244140625
predicted : tensor([2171.7896], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([277.1710], grad_fn=<PowBackward2>), answer: 289.00006103515625
predicted : tensor([3191.2588], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([1544.7994], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([4695.5649], grad_fn=<PowBackward2>), answer: 4875.50146484375
predicted : tensor([1503.1100], grad_fn=<PowBackward2>), answer: 1799.99951171875
predicted : tensor([1163.1697], grad_fn=<PowBackward2>), answer: 500.99993896484375
predicted : tensor([985.2144], grad_fn=<PowBackward2>), answer: 899.9999389648438
predicted : tensor([723.5570], grad_fn=<PowBackward2>), answer: 2719.999755859375
predicted : tensor([1008.4104], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1211.8088], grad_fn=<PowBackward2>), answer: 6999.99951171875
predicted : tensor([827.8958], grad_fn=<PowBackward2>), answer: 863.0000610351562
predicted : tensor([1500.7452], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2798.4114], grad_fn=<PowBackward2>), answer: 899.9999389648438
predicted : tensor([1979.3696], grad_fn=<PowBackward2>), answer: 2049.99951171875
predicted : tensor([3713.2698], grad_fn=<PowBackward2>), answer: 74.0
predicted : tensor([1541.3711], grad_fn=<PowBackward2>), answer: 1610.0003662109375
predicted : tensor([884.8120], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([668.7451], grad_fn=<PowBackward2>), answer: 2335.999755859375
predicted : tensor([1207.1854], grad_fn=<PowBackward2>), answer: 754.9998168945312
predicted : tensor([1516.0297], grad_fn=<PowBackward2>), answer: 1399.9996337890625
predicted : tensor([1587.4255], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([1624.2356], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([866.6943], grad_fn=<PowBackward2>), answer: 1390.0003662109375
predicted : tensor([1495.1270], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1626.7664], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1815.8748], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1755.9430], grad_fn=<PowBackward2>), answer: 11.100001335144043
predicted : tensor([3518.0659], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2131.9995], grad_fn=<PowBackward2>), answer: 709.9998779296875
predicted : tensor([1729.0128], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1479.5212], grad_fn=<PowBackward2>), answer: 845.0001220703125
predicted : tensor([2782.8633], grad_fn=<PowBackward2>), answer: 4399.99951171875
predicted : tensor([1115.7819], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1549.9974], grad_fn=<PowBackward2>), answer: 1100.000244140625
predicted : tensor([1148.8419], grad_fn=<PowBackward2>), answer: 230.00006103515625
predicted : tensor([1308.9207], grad_fn=<PowBackward2>), answer: 2379.999755859375
predicted : tensor([2842.8157], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([3188.6985], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([2063.0210], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([328.3782], grad_fn=<PowBackward2>), answer: 818.9998779296875
predicted : tensor([2286.0403], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2018.5795], grad_fn=<PowBackward2>), answer: 5600.0
predicted : tensor([468.3617], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([6847.6753], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1308.3531], grad_fn=<PowBackward2>), answer: 1890.0001220703125
predicted : tensor([2590.9331], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1456.3929], grad_fn=<PowBackward2>), answer: 6500.0009765625
predicted : tensor([614.9449], grad_fn=<PowBackward2>), answer: 445.0
predicted : tensor([659.7648], grad_fn=<PowBackward2>), answer: 2907.74951171875
predicted : tensor([914.8577], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([431.0768], grad_fn=<PowBackward2>), answer: 456.9999694824219
predicted : tensor([2553.4165], grad_fn=<PowBackward2>), answer: 818.0000610351562
predicted : tensor([3557.8628], grad_fn=<PowBackward2>), answer: 2430.0
predicted : tensor([797.8763], grad_fn=<PowBackward2>), answer: 1345.9998779296875
predicted : tensor([1372.8424], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([3215.3738], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([5088.9990], grad_fn=<PowBackward2>), answer: 2824.999267578125
predicted : tensor([2547.4407], grad_fn=<PowBackward2>), answer: 1752.0
predicted : tensor([4491.7075], grad_fn=<PowBackward2>), answer: 3062.99951171875
predicted : tensor([2401.5032], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([3489.5232], grad_fn=<PowBackward2>), answer: 1503.000244140625
predicted : tensor([4086.0625], grad_fn=<PowBackward2>), answer: 350.0000305175781
predicted : tensor([3310.8313], grad_fn=<PowBackward2>), answer: 60.000003814697266
predicted : tensor([3136.8813], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1095.4294], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1656.9060], grad_fn=<PowBackward2>), answer: 127.99998474121094
predicted : tensor([1250.7908], grad_fn=<PowBackward2>), answer: 1864.9996337890625
predicted : tensor([890.9937], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([515.6054], grad_fn=<PowBackward2>), answer: 594.0001220703125
predicted : tensor([414.0761], grad_fn=<PowBackward2>), answer: 300.00006103515625
predicted : tensor([656.2565], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([745.2828], grad_fn=<PowBackward2>), answer: 9750.0
predicted : tensor([321.1267], grad_fn=<PowBackward2>), answer: 5.0
predicted : tensor([826.1945], grad_fn=<PowBackward2>), answer: 3455.000244140625
predicted : tensor([2930.9592], grad_fn=<PowBackward2>), answer: 1799.99951171875
predicted : tensor([4530.1284], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([2369.0913], grad_fn=<PowBackward2>), answer: 5125.99951171875
predicted : tensor([1952.5717], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1731.0757], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2038.2379], grad_fn=<PowBackward2>), answer: 6865.0009765625
predicted : tensor([3088.0688], grad_fn=<PowBackward2>), answer: 5220.798828125
predicted : tensor([2584.2197], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([3115.8105], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1451.2268], grad_fn=<PowBackward2>), answer: 176.00001525878906
predicted : tensor([3457.3606], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1193.1924], grad_fn=<PowBackward2>), answer: 3183.00048828125
predicted : tensor([1005.2764], grad_fn=<PowBackward2>), answer: 89.99999237060547
predicted : tensor([2486.0342], grad_fn=<PowBackward2>), answer: 4000.000732421875
predicted : tensor([1869.8981], grad_fn=<PowBackward2>), answer: 380.00006103515625
predicted : tensor([964.3238], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1664.4877], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1964.4491], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1285.6683], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1158.0515], grad_fn=<PowBackward2>), answer: 3840.00048828125
predicted : tensor([764.1770], grad_fn=<PowBackward2>), answer: 450.0000305175781
predicted : tensor([1475.7751], grad_fn=<PowBackward2>), answer: 2738.000244140625
predicted : tensor([1323.6168], grad_fn=<PowBackward2>), answer: 450.0000305175781
predicted : tensor([2090.4639], grad_fn=<PowBackward2>), answer: 119.99998474121094
predicted : tensor([2044.0525], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1307.5079], grad_fn=<PowBackward2>), answer: 613.0001220703125
predicted : tensor([3807.2234], grad_fn=<PowBackward2>), answer: 4043.000244140625
predicted : tensor([5090.1812], grad_fn=<PowBackward2>), answer: 3124.999267578125
predicted : tensor([3631.5935], grad_fn=<PowBackward2>), answer: 9690.0009765625
predicted : tensor([1629.4897], grad_fn=<PowBackward2>), answer: 400.0000915527344
predicted : tensor([242.0216], grad_fn=<PowBackward2>), answer: 777.4998779296875
predicted : tensor([3262.8386], grad_fn=<PowBackward2>), answer: 3900.000732421875
predicted : tensor([2522.4971], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([877.0713], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([2631.4065], grad_fn=<PowBackward2>), answer: 3500.00048828125
